"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_F","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2019","1653","S","58437","5755393","27.4","S","29.4","42.3"
"0100000US","null","United States","55","null","Management of companies and enterprises","003","Male","001","Total","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2019","1966","S","273074","23683460","5.7","S","2.1","2.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","611","Firms with no employees","2019","96","S","0","3340","72.7","S","0.0","1.8"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2019","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2019","68","S","139","7799","104.3","S","102.2","106.9"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2019","231","S","2450","245470","50.6","S","53.4","77.6"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","004","Equally male/female","001","Total","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2019","149","S","19904","1781718","3.3","S","1.2","0.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2019","57","S","63","4603","94.2","S","86.2","105.9"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2019","54","S","885","28092","95.8","S","136.8","101.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2019","51","S","295","13292","103.5","S","87.8","79.2"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2019","49","S","945","82484","107.5","S","93.6","96.2"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2019","5","S","181","19932","33.2","S","3.7","1.6"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","020","Hispanic","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2019","30","S","2497","201143","5.5","S","1.0","0.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","611","Firms with no employees","2019","42","S","0","1719","136.2","S","0.0","1.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2019","S","S","20 to 99 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2019","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2019","38","S","1031","30818","121.2","S","142.3","112.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2019","10","S","1386","141522","16.6","S","2.0","1.3"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2019","1299","S","2392","182160","20.3","S","25.9","30.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2019","531","S","2338","143754","25.3","S","37.0","39.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2019","2087","S","83405","7298978","19.8","S","20.3","31.0"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2019","2314","S","318210","27687448","4.9","S","1.8","1.8"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","612","Firms with 1 to 4 employees","2019","1196","S","2228","194773","19.0","S","27.1","31.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","620","Firms with 5 to 9 employees","2019","495","S","1973","122628","17.3","S","30.5","41.7"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","641","Firms with 20 to 49 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","652","Firms with 250 to 499 employees","2019","1935","S","75059","6894213","20.5","S","24.3","33.7"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","30","White","004","Nonveteran","657","Firms with 500 employees or more","2019","2237","S","306004","26727888","5.0","S","1.9","1.8"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","611","Firms with no employees","2019","2","S","0","75","82.9","S","0.0","1.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","612","Firms with 1 to 4 employees","2019","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","620","Firms with 5 to 9 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","641","Firms with 20 to 49 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","642","Firms with 50 to 99 employees","2019","16","S","167","9928","117.3","S","110.1","83.4"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","651","Firms with 100 to 249 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","652","Firms with 250 to 499 employees","2019","3","S","169","13602","55.3","S","5.2","3.7"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","40","Black or African American","004","Nonveteran","657","Firms with 500 employees or more","2019","24","S","2396","119872","6.9","S","1.0","0.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","611","Firms with no employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","620","Firms with 5 to 9 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","630","Firms with 10 to 19 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","641","Firms with 20 to 49 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","642","Firms with 50 to 99 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","651","Firms with 100 to 249 employees","2019","2","S","237","7844","82.9","S","0.1","0.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","652","Firms with 250 to 499 employees","2019","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","50","American Indian and Alaska Native","004","Nonveteran","657","Firms with 500 employees or more","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","611","Firms with no employees","2019","20","S","0","2375","8.3","S","0.0","1.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","612","Firms with 1 to 4 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","620","Firms with 5 to 9 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","641","Firms with 20 to 49 employees","2019","101","S","838","39078","77.7","S","95.0","116.3"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","652","Firms with 250 to 499 employees","2019","150","S","8588","410691","56.6","S","85.3","66.7"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","60","Asian","004","Nonveteran","657","Firms with 500 employees or more","2019","113","S","12467","902437","39.4","S","19.7","14.2"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","641","Firms with 20 to 49 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","651","Firms with 100 to 249 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","652","Firms with 250 to 499 employees","2019","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","657","Firms with 500 employees or more","2019","4","S","120","14965","41.5","S","6.4","4.6"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","611","Firms with no employees","2019","75","S","0","14996","64.1","S","0.0","36.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","612","Firms with 1 to 4 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","620","Firms with 5 to 9 employees","2019","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","641","Firms with 20 to 49 employees","2019","193","S","2011","79256","47.6","S","64.2","67.7"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","652","Firms with 250 to 499 employees","2019","165","S","8998","448180","52.0","S","81.4","61.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","90","Minority","004","Nonveteran","657","Firms with 500 employees or more","2019","167","S","17434","1238207","26.7","S","14.1","10.3"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","611","Firms with no employees","2019","42","S","0","1719","136.2","S","0.0","1.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","612","Firms with 1 to 4 employees","2019","S","S","20 to 99 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","620","Firms with 5 to 9 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","630","Firms with 10 to 19 employees","2019","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","641","Firms with 20 to 49 employees","2019","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","642","Firms with 50 to 99 employees","2019","39","S","1120","33089","118.1","S","131.0","104.8"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","652","Firms with 250 to 499 employees","2019","5","S","440","9577","33.2","S","3.6","2.5"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","91","Equally minority/nonminority","004","Nonveteran","657","Firms with 500 employees or more","2019","22","S","4072","454614","7.5","S","1.5","1.0"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","612","Firms with 1 to 4 employees","2019","1107","S","2097","165939","19.0","S","26.1","28.9"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","620","Firms with 5 to 9 employees","2019","460","S","1835","119674","22.9","S","36.2","43.3"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","630","Firms with 10 to 19 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","641","Firms with 20 to 49 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","642","Firms with 50 to 99 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","652","Firms with 250 to 499 employees","2019","1923","S","74479","6865989","20.7","S","24.5","33.9"
"0100000US","null","United States","55","null","Management of companies and enterprises","001","Total","001","Total","92","Nonminority","004","Nonveteran","657","Firms with 500 employees or more","2019","2165","S","300587","26337292","3.9","S","1.7","1.8"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","612","Firms with 1 to 4 employees","2019","1666","S","3046","239068","15.3","S","19.8","30.8"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","620","Firms with 5 to 9 employees","2019","635","S","2757","233825","16.6","S","25.7","24.3"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","630","Firms with 10 to 19 employees","2019","1003","S","5211","379124","37.4","S","36.9","35.1"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","641","Firms with 20 to 49 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","642","Firms with 50 to 99 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","652","Firms with 250 to 499 employees","2019","2295","S","93799","8185734","21.5","S","23.1","31.4"
"0100000US","null","United States","55","null","Management of companies and enterprises","096","Classifiable","096","Classifiable","96","Classifiable","096","Classifiable","657","Firms with 500 employees or more","2019","2586","S","358150","30870170","4.4","S","1.6","1.6"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","611","Firms with no employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","612","Firms with 1 to 4 employees","2019","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","620","Firms with 5 to 9 employees","2019","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","630","Firms with 10 to 19 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","641","Firms with 20 to 49 employees","2019","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","642","Firms with 50 to 99 employees","2019","415","S","7859","518570","17.0","S","14.9","30.2"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","652","Firms with 250 to 499 employees","2019","1171","S","64184","5095972","16.0","S","20.9","25.9"
"0100000US","null","United States","55","null","Management of companies and enterprises","098","Unclassifiable","098","Unclassifiable","98","Unclassifiable","098","Unclassifiable","657","Firms with 500 employees or more","2019","5137","S","2820444","346205414","1.5","S","1.2","0.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","611","Firms with no employees","2019","55525","W","0","3374177","3.2","S","0.0","11.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2019","165097","W","327512","12317829","1.8","S","1.8","3.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","52798","W","346470","14113048","2.9","S","3.1","4.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","30718","W","412946","18096528","4.8","S","4.6","8.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","22439","W","663381","29157619","7.3","S","7.8","11.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","7095","W","466422","18190792","10.0","S","10.5","10.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","5861","W","754858","33984362","10.3","S","11.0","14.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","2629","W","749011","30260046","15.8","S","20.1","22.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2019","3962","W","8678795","381143969","2.9","S","0.7","0.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","611","Firms with no employees","2019","11937","U","0","698534","7.0","S","0.0","18.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2019","37594","W","72735","2764587","5.4","S","6.8","11.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","11097","W","73681","2746656","8.1","S","7.9","10.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","6806","W","90887","4176127","9.9","S","10.6","13.0"
